whereItHappened,ts,f0_
vertex,2024-07-01T01:40:00,387
vertex,2024-07-01T01:41:00,378
vertex,2024-07-01T01:42:00,333
vertex,2024-07-01T01:43:00,352
vertex,2024-07-01T01:44:00,331
vertex,2024-07-01T01:45:00,358
vertex,2024-07-01T01:46:00,367
vertex,2024-07-01T01:47:00,360
vertex,2024-07-01T01:48:00,321
vertex,2024-07-01T01:49:00,325
vertex,2024-07-01T01:50:00,331
vertex,2024-07-01T01:51:00,338
vertex,2024-07-01T01:52:00,346
vertex,2024-07-01T01:53:00,313
vertex,2024-07-01T01:54:00,323
vertex,2024-07-01T01:55:00,333
vertex,2024-07-01T01:56:00,331
vertex,2024-07-01T01:57:00,329
vertex,2024-07-01T01:58:00,333
vertex,2024-07-01T01:59:00,331
vertex,2024-07-01T02:00:00,322
vertex,2024-07-01T02:01:00,297
vertex,2024-07-01T02:02:00,289
vertex,2024-07-01T02:03:00,299
vertex,2024-07-01T02:04:00,298
vertex,2024-07-01T02:05:00,314
vertex,2024-07-01T02:06:00,321
vertex,2024-07-01T02:07:00,265
vertex,2024-07-01T02:08:00,313
vertex,2024-07-01T02:09:00,294
vertex,2024-07-01T02:10:00,292
vertex,2024-07-01T02:11:00,300
vertex,2024-07-01T02:12:00,304
vertex,2024-07-01T02:13:00,269
vertex,2024-07-01T02:14:00,294
vertex,2024-07-01T02:15:00,295
vertex,2024-07-01T02:16:00,281
vertex,2024-07-01T02:17:00,282
vertex,2024-07-01T02:18:00,288
vertex,2024-07-01T02:19:00,300
vertex,2024-07-01T02:20:00,304
vertex,2024-07-01T02:21:00,317
vertex,2024-07-01T02:22:00,280
vertex,2024-07-01T02:23:00,316
vertex,2024-07-01T02:24:00,304
vertex,2024-07-01T02:25:00,310
vertex,2024-07-01T02:26:00,321
vertex,2024-07-01T02:27:00,283
vertex,2024-07-01T02:28:00,273
vertex,2024-07-01T02:29:00,284
vertex,2024-07-01T02:30:00,283
vertex,2024-07-01T02:31:00,314
vertex,2024-07-01T02:32:00,301
vertex,2024-07-01T02:33:00,302
vertex,2024-07-01T02:34:00,280
vertex,2024-07-01T02:35:00,264
vertex,2024-07-01T02:36:00,284
vertex,2024-07-01T02:37:00,274
vertex,2024-07-01T02:38:00,252
vertex,2024-07-01T02:39:00,273
vertex,2024-07-01T02:40:00,238
vertex,2024-07-01T02:41:00,280
vertex,2024-07-01T02:42:00,271
vertex,2024-07-01T02:43:00,249
vertex,2024-07-01T02:44:00,259
vertex,2024-07-01T02:45:00,274
vertex,2024-07-01T02:46:00,261
vertex,2024-07-01T02:47:00,243
vertex,2024-07-01T02:48:00,253
vertex,2024-07-01T02:49:00,239
vertex,2024-07-01T02:50:00,247
vertex,2024-07-01T02:51:00,260
vertex,2024-07-01T02:52:00,283
vertex,2024-07-01T02:53:00,269
vertex,2024-07-01T02:54:00,261
vertex,2024-07-01T02:55:00,268
vertex,2024-07-01T02:56:00,268
vertex,2024-07-01T02:57:00,281
vertex,2024-07-01T02:58:00,279
vertex,2024-07-01T02:59:00,287
vertex,2024-07-01T03:00:00,355
vertex,2024-07-01T03:01:00,349
vertex,2024-07-01T03:02:00,393
vertex,2024-07-01T03:03:00,425
vertex,2024-07-01T03:04:00,437
vertex,2024-07-01T03:05:00,485
vertex,2024-07-01T03:06:00,476
vertex,2024-07-01T03:07:00,510
vertex,2024-07-01T03:08:00,520
vertex,2024-07-01T03:09:00,542
vertex,2024-07-01T03:10:00,553
vertex,2024-07-01T03:11:00,561
vertex,2024-07-01T03:12:00,502
vertex,2024-07-01T03:13:00,504
vertex,2024-07-01T03:14:00,496
vertex,2024-07-01T03:15:00,486
vertex,2024-07-01T03:16:00,469
vertex,2024-07-01T03:17:00,472
vertex,2024-07-01T03:18:00,492
vertex,2024-07-01T03:19:00,450
vertex,2024-07-01T03:20:00,471
vertex,2024-07-01T03:21:00,486
vertex,2024-07-01T03:22:00,486
vertex,2024-07-01T03:23:00,477
vertex,2024-07-01T03:24:00,487
vertex,2024-07-01T03:25:00,489
vertex,2024-07-01T03:26:00,484
vertex,2024-07-01T03:27:00,460
vertex,2024-07-01T03:28:00,495
vertex,2024-07-01T03:29:00,461
vertex,2024-07-01T03:30:00,448
vertex,2024-07-01T03:31:00,452
vertex,2024-07-01T03:32:00,471
vertex,2024-07-01T03:33:00,466
vertex,2024-07-01T03:34:00,450
vertex,2024-07-01T03:35:00,485
vertex,2024-07-01T03:36:00,446
vertex,2024-07-01T03:37:00,459
vertex,2024-07-01T03:38:00,444
vertex,2024-07-01T03:39:00,456
vertex,2024-07-01T03:40:00,448
vertex,2024-07-01T03:41:00,433
vertex,2024-07-01T03:42:00,434
vertex,2024-07-01T03:43:00,438
vertex,2024-07-01T03:44:00,449
vertex,2024-07-01T03:45:00,451
vertex,2024-07-01T03:46:00,429
vertex,2024-07-01T03:47:00,463
vertex,2024-07-01T03:48:00,455
vertex,2024-07-01T03:49:00,441
vertex,2024-07-01T03:50:00,430
vertex,2024-07-01T03:51:00,470
vertex,2024-07-01T03:52:00,431
vertex,2024-07-01T03:53:00,432
vertex,2024-07-01T03:54:00,405
vertex,2024-07-01T03:55:00,428
vertex,2024-07-01T03:56:00,413
vertex,2024-07-01T03:57:00,428
vertex,2024-07-01T03:58:00,381
vertex,2024-07-01T03:59:00,378
vertex,2024-07-01T04:00:00,370
vertex,2024-07-01T04:01:00,384
vertex,2024-07-01T04:02:00,366
vertex,2024-07-01T04:03:00,399
vertex,2024-07-01T04:04:00,397
vertex,2024-07-01T04:05:00,429
vertex,2024-07-01T04:06:00,422
vertex,2024-07-01T04:07:00,405
vertex,2024-07-01T04:08:00,412
vertex,2024-07-01T04:09:00,382
vertex,2024-07-01T04:10:00,374
vertex,2024-07-01T04:11:00,402
vertex,2024-07-01T04:12:00,382
vertex,2024-07-01T04:13:00,357
vertex,2024-07-01T04:14:00,408
vertex,2024-07-01T04:15:00,419
vertex,2024-07-01T04:16:00,409
vertex,2024-07-01T04:17:00,383
vertex,2024-07-01T04:18:00,405
vertex,2024-07-01T04:19:00,384
vertex,2024-07-01T04:20:00,413
vertex,2024-07-01T04:21:00,393
vertex,2024-07-01T04:22:00,394
vertex,2024-07-01T04:23:00,381
vertex,2024-07-01T04:24:00,398
vertex,2024-07-01T04:25:00,386
vertex,2024-07-01T04:26:00,407
vertex,2024-07-01T04:27:00,386
vertex,2024-07-01T04:28:00,369
vertex,2024-07-01T04:29:00,396
vertex,2024-07-01T04:30:00,373
vertex,2024-07-01T04:31:00,387
vertex,2024-07-01T04:32:00,352
vertex,2024-07-01T04:33:00,382
vertex,2024-07-01T04:34:00,397
vertex,2024-07-01T04:35:00,380
vertex,2024-07-01T04:36:00,390
vertex,2024-07-01T04:37:00,410
vertex,2024-07-01T04:38:00,391
vertex,2024-07-01T04:39:00,374
vertex,2024-07-01T04:40:00,394
vertex,2024-07-01T04:41:00,389
vertex,2024-07-01T04:42:00,398
vertex,2024-07-01T04:43:00,396
vertex,2024-07-01T04:44:00,375
vertex,2024-07-01T04:45:00,377
vertex,2024-07-01T04:46:00,364
vertex,2024-07-01T04:47:00,364
vertex,2024-07-01T04:48:00,364
vertex,2024-07-01T04:49:00,350
vertex,2024-07-01T04:50:00,378
vertex,2024-07-01T04:51:00,358
vertex,2024-07-01T04:52:00,404
vertex,2024-07-01T04:53:00,401
vertex,2024-07-01T04:54:00,377
vertex,2024-07-01T04:55:00,388
vertex,2024-07-01T04:56:00,371
vertex,2024-07-01T04:57:00,377
vertex,2024-07-01T04:58:00,386
vertex,2024-07-01T04:59:00,380
vertex,2024-07-01T05:00:00,367
vertex,2024-07-01T05:01:00,388
vertex,2024-07-01T05:02:00,366
vertex,2024-07-01T05:03:00,381
vertex,2024-07-01T05:04:00,357
vertex,2024-07-01T05:05:00,370
vertex,2024-07-01T05:06:00,367
vertex,2024-07-01T05:07:00,379
vertex,2024-07-01T05:08:00,362
vertex,2024-07-01T05:09:00,370
vertex,2024-07-01T05:10:00,407
vertex,2024-07-01T05:11:00,368
vertex,2024-07-01T05:12:00,397
vertex,2024-07-01T05:13:00,414
vertex,2024-07-01T05:14:00,437
vertex,2024-07-01T05:15:00,428
vertex,2024-07-01T05:16:00,422
vertex,2024-07-01T05:17:00,409
vertex,2024-07-01T05:18:00,432
vertex,2024-07-01T05:19:00,429
vertex,2024-07-01T05:20:00,447
vertex,2024-07-01T05:21:00,429
vertex,2024-07-01T05:22:00,440
vertex,2024-07-01T05:23:00,441
vertex,2024-07-01T05:24:00,434
vertex,2024-07-01T05:25:00,443
vertex,2024-07-01T05:26:00,426
vertex,2024-07-01T05:27:00,421
vertex,2024-07-01T05:28:00,390
vertex,2024-07-01T05:29:00,425
vertex,2024-07-01T05:30:00,418
vertex,2024-07-01T05:31:00,405
vertex,2024-07-01T05:32:00,378
vertex,2024-07-01T05:33:00,419
vertex,2024-07-01T05:34:00,403
vertex,2024-07-01T05:35:00,428
vertex,2024-07-01T05:36:00,431
vertex,2024-07-01T05:37:00,431
vertex,2024-07-01T05:38:00,448
vertex,2024-07-01T05:39:00,446
vertex,2024-07-01T05:40:00,415
vertex,2024-07-01T05:41:00,443
vertex,2024-07-01T05:42:00,442
vertex,2024-07-01T05:43:00,449
vertex,2024-07-01T05:44:00,432
vertex,2024-07-01T05:45:00,417
vertex,2024-07-01T05:46:00,460
vertex,2024-07-01T05:47:00,464
vertex,2024-07-01T05:48:00,443
vertex,2024-07-01T05:49:00,450
vertex,2024-07-01T05:50:00,447
vertex,2024-07-01T05:51:00,423
vertex,2024-07-01T05:52:00,449
vertex,2024-07-01T05:53:00,453
vertex,2024-07-01T05:54:00,466
vertex,2024-07-01T05:55:00,433
vertex,2024-07-01T05:56:00,458
vertex,2024-07-01T05:57:00,492
vertex,2024-07-01T05:58:00,451
vertex,2024-07-01T05:59:00,494
vertex,2024-07-01T06:00:00,469
vertex,2024-07-01T06:01:00,479
vertex,2024-07-01T06:02:00,460
vertex,2024-07-01T06:03:00,471
vertex,2024-07-01T06:04:00,476
vertex,2024-07-01T06:05:00,483
vertex,2024-07-01T06:06:00,488
vertex,2024-07-01T06:07:00,505
vertex,2024-07-01T06:08:00,507
vertex,2024-07-01T06:09:00,516
vertex,2024-07-01T06:10:00,541
vertex,2024-07-01T06:11:00,524
vertex,2024-07-01T06:12:00,546
vertex,2024-07-01T06:13:00,514
vertex,2024-07-01T06:14:00,548
vertex,2024-07-01T06:15:00,554
vertex,2024-07-01T06:16:00,556
vertex,2024-07-01T06:17:00,551
vertex,2024-07-01T06:18:00,552
vertex,2024-07-01T06:19:00,535
vertex,2024-07-01T06:20:00,593
vertex,2024-07-01T06:21:00,598
vertex,2024-07-01T06:22:00,568
vertex,2024-07-01T06:23:00,610
vertex,2024-07-01T06:24:00,580
vertex,2024-07-01T06:25:00,604
vertex,2024-07-01T06:26:00,560
vertex,2024-07-01T06:27:00,633
vertex,2024-07-01T06:28:00,636
vertex,2024-07-01T06:29:00,626
vertex,2024-07-01T06:30:00,666
vertex,2024-07-01T06:31:00,626
vertex,2024-07-01T06:32:00,620
vertex,2024-07-01T06:33:00,587
vertex,2024-07-01T06:34:00,630
vertex,2024-07-01T06:35:00,632
vertex,2024-07-01T06:36:00,643
vertex,2024-07-01T06:37:00,657
vertex,2024-07-01T06:38:00,641
vertex,2024-07-01T06:39:00,625
vertex,2024-07-01T06:40:00,617
vertex,2024-07-01T06:41:00,616
vertex,2024-07-01T06:42:00,626
vertex,2024-07-01T06:43:00,688
vertex,2024-07-01T06:44:00,639
vertex,2024-07-01T06:45:00,617
vertex,2024-07-01T06:46:00,650
vertex,2024-07-01T06:47:00,644
vertex,2024-07-01T06:48:00,653
vertex,2024-07-01T06:49:00,664
vertex,2024-07-01T06:50:00,679
vertex,2024-07-01T06:51:00,675
vertex,2024-07-01T06:52:00,709
vertex,2024-07-01T06:53:00,680
vertex,2024-07-01T06:54:00,690
vertex,2024-07-01T06:55:00,695
vertex,2024-07-01T06:56:00,727
vertex,2024-07-01T06:57:00,728
vertex,2024-07-01T06:58:00,727
vertex,2024-07-01T06:59:00,745
vertex,2024-07-01T07:00:00,751
vertex,2024-07-01T07:01:00,728
vertex,2024-07-01T07:02:00,734
vertex,2024-07-01T07:03:00,780
vertex,2024-07-01T07:04:00,731
vertex,2024-07-01T07:05:00,743
vertex,2024-07-01T07:06:00,743
vertex,2024-07-01T07:07:00,717
vertex,2024-07-01T07:08:00,750
vertex,2024-07-01T07:09:00,729
vertex,2024-07-01T07:10:00,776
vertex,2024-07-01T07:11:00,754
vertex,2024-07-01T07:12:00,773
vertex,2024-07-01T07:13:00,832
vertex,2024-07-01T07:14:00,842
vertex,2024-07-01T07:15:00,791
vertex,2024-07-01T07:16:00,843
vertex,2024-07-01T07:17:00,813
vertex,2024-07-01T07:18:00,815
vertex,2024-07-01T07:19:00,830
vertex,2024-07-01T07:20:00,811
vertex,2024-07-01T07:21:00,775
vertex,2024-07-01T07:22:00,806
vertex,2024-07-01T07:23:00,836
vertex,2024-07-01T07:24:00,795
vertex,2024-07-01T07:25:00,853
vertex,2024-07-01T07:26:00,854
vertex,2024-07-01T07:27:00,833
vertex,2024-07-01T07:28:00,875
vertex,2024-07-01T07:29:00,856
vertex,2024-07-01T07:30:00,827
vertex,2024-07-01T07:31:00,902
vertex,2024-07-01T07:32:00,842
vertex,2024-07-01T07:33:00,879
vertex,2024-07-01T07:34:00,921
vertex,2024-07-01T07:35:00,887
vertex,2024-07-01T07:36:00,887
vertex,2024-07-01T07:37:00,860
vertex,2024-07-01T07:38:00,855
vertex,2024-07-01T07:39:00,823
vertex,2024-07-01T07:40:00,859
vertex,2024-07-01T07:41:00,806
vertex,2024-07-01T07:42:00,808
vertex,2024-07-01T07:43:00,798
vertex,2024-07-01T07:44:00,835
vertex,2024-07-01T07:45:00,825
vertex,2024-07-01T07:46:00,845
vertex,2024-07-01T07:47:00,812
vertex,2024-07-01T07:48:00,842
vertex,2024-07-01T07:49:00,872
vertex,2024-07-01T07:50:00,909
vertex,2024-07-01T07:51:00,894
vertex,2024-07-01T07:52:00,931
vertex,2024-07-01T07:53:00,944
vertex,2024-07-01T07:54:00,930
vertex,2024-07-01T07:55:00,931
vertex,2024-07-01T07:56:00,936
vertex,2024-07-01T07:57:00,936
vertex,2024-07-01T07:58:00,912
vertex,2024-07-01T07:59:00,938
vertex,2024-07-01T08:00:00,912
vertex,2024-07-01T08:01:00,902
vertex,2024-07-01T08:02:00,918
vertex,2024-07-01T08:03:00,883
vertex,2024-07-01T08:04:00,885
vertex,2024-07-01T08:05:00,874
vertex,2024-07-01T08:06:00,850
vertex,2024-07-01T08:07:00,862
vertex,2024-07-01T08:08:00,864
vertex,2024-07-01T08:09:00,851
vertex,2024-07-01T08:10:00,830
vertex,2024-07-01T08:11:00,879
vertex,2024-07-01T08:12:00,892
vertex,2024-07-01T08:13:00,923
vertex,2024-07-01T08:14:00,892
vertex,2024-07-01T08:15:00,954
vertex,2024-07-01T08:16:00,954
vertex,2024-07-01T08:17:00,986
vertex,2024-07-01T08:18:00,951
vertex,2024-07-01T08:19:00,977
vertex,2024-07-01T08:20:00,1021
vertex,2024-07-01T08:21:00,959
vertex,2024-07-01T08:22:00,993
vertex,2024-07-01T08:23:00,962
vertex,2024-07-01T08:24:00,986
vertex,2024-07-01T08:25:00,985
vertex,2024-07-01T08:26:00,980
vertex,2024-07-01T08:27:00,1027
vertex,2024-07-01T08:28:00,944
vertex,2024-07-01T08:29:00,1030
vertex,2024-07-01T08:30:00,1011
vertex,2024-07-01T08:31:00,961
vertex,2024-07-01T08:32:00,965
vertex,2024-07-01T08:33:00,991
vertex,2024-07-01T08:34:00,997
vertex,2024-07-01T08:35:00,975
vertex,2024-07-01T08:36:00,996
vertex,2024-07-01T08:37:00,1031
vertex,2024-07-01T08:38:00,1013
vertex,2024-07-01T08:39:00,1037
vertex,2024-07-01T08:40:00,991
vertex,2024-07-01T08:41:00,996
vertex,2024-07-01T08:42:00,1014
vertex,2024-07-01T08:43:00,982
vertex,2024-07-01T08:44:00,973
vertex,2024-07-01T08:45:00,989
vertex,2024-07-01T08:46:00,955
vertex,2024-07-01T08:47:00,1006
vertex,2024-07-01T08:48:00,1054
vertex,2024-07-01T08:49:00,1022
vertex,2024-07-01T08:50:00,1019
vertex,2024-07-01T08:51:00,1076
vertex,2024-07-01T08:52:00,971
vertex,2024-07-01T08:53:00,974
vertex,2024-07-01T08:54:00,1010
vertex,2024-07-01T08:55:00,951
vertex,2024-07-01T08:56:00,1020
vertex,2024-07-01T08:57:00,966
vertex,2024-07-01T08:58:00,949
vertex,2024-07-01T08:59:00,1005
vertex,2024-07-01T09:00:00,954
vertex,2024-07-01T09:01:00,999
vertex,2024-07-01T09:02:00,954
vertex,2024-07-01T09:03:00,989
vertex,2024-07-01T09:04:00,962
vertex,2024-07-01T09:05:00,995
vertex,2024-07-01T09:06:00,990
vertex,2024-07-01T09:07:00,1005
vertex,2024-07-01T09:08:00,1031
vertex,2024-07-01T09:09:00,1065
vertex,2024-07-01T09:10:00,1031
vertex,2024-07-01T09:11:00,1041
vertex,2024-07-01T09:12:00,1020
vertex,2024-07-01T09:13:00,1037
vertex,2024-07-01T09:14:00,1044
vertex,2024-07-01T09:15:00,1018
vertex,2024-07-01T09:16:00,1079
vertex,2024-07-01T09:17:00,1018
vertex,2024-07-01T09:18:00,1036
vertex,2024-07-01T09:19:00,1038
vertex,2024-07-01T09:20:00,1022
vertex,2024-07-01T09:21:00,1030
vertex,2024-07-01T09:22:00,992
vertex,2024-07-01T09:23:00,1050
vertex,2024-07-01T09:24:00,1060
vertex,2024-07-01T09:25:00,1038
vertex,2024-07-01T09:26:00,1052
vertex,2024-07-01T09:27:00,1085
vertex,2024-07-01T09:28:00,1032
vertex,2024-07-01T09:29:00,1033
vertex,2024-07-01T09:30:00,1051
vertex,2024-07-01T09:31:00,1036
vertex,2024-07-01T09:32:00,1021
vertex,2024-07-01T09:33:00,979
vertex,2024-07-01T09:34:00,1032
vertex,2024-07-01T09:35:00,1053
vertex,2024-07-01T09:36:00,1009
vertex,2024-07-01T09:37:00,1018
vertex,2024-07-01T09:38:00,1043
vertex,2024-07-01T09:39:00,1063
vertex,2024-07-01T09:40:00,1031
vertex,2024-07-01T09:41:00,1036
vertex,2024-07-01T09:42:00,1068
vertex,2024-07-01T09:43:00,1016
vertex,2024-07-01T09:44:00,1055
vertex,2024-07-01T09:45:00,1045
vertex,2024-07-01T09:46:00,1015
vertex,2024-07-01T09:47:00,1021
vertex,2024-07-01T09:48:00,1030
vertex,2024-07-01T09:49:00,1036
vertex,2024-07-01T09:50:00,1061
vertex,2024-07-01T09:51:00,1056
vertex,2024-07-01T09:52:00,1086
vertex,2024-07-01T09:53:00,1009
vertex,2024-07-01T09:54:00,1004
vertex,2024-07-01T09:55:00,999
vertex,2024-07-01T09:56:00,1013
vertex,2024-07-01T09:57:00,1006
vertex,2024-07-01T09:58:00,1019
vertex,2024-07-01T09:59:00,976
vertex,2024-07-01T10:00:00,932
vertex,2024-07-01T10:01:00,959
vertex,2024-07-01T10:02:00,1007
vertex,2024-07-01T10:03:00,963
vertex,2024-07-01T10:04:00,972
vertex,2024-07-01T10:05:00,996
vertex,2024-07-01T10:06:00,1021
vertex,2024-07-01T10:07:00,1018
vertex,2024-07-01T10:08:00,978
vertex,2024-07-01T10:09:00,992
vertex,2024-07-01T10:10:00,931
vertex,2024-07-01T10:11:00,1009
vertex,2024-07-01T10:12:00,972
vertex,2024-07-01T10:13:00,988
vertex,2024-07-01T10:14:00,981
vertex,2024-07-01T10:15:00,1002
vertex,2024-07-01T10:16:00,1036
vertex,2024-07-01T10:17:00,1014
vertex,2024-07-01T10:18:00,1026
vertex,2024-07-01T10:19:00,1033
vertex,2024-07-01T10:20:00,942
vertex,2024-07-01T10:21:00,1007
vertex,2024-07-01T10:22:00,960
vertex,2024-07-01T10:23:00,990
vertex,2024-07-01T10:24:00,980
vertex,2024-07-01T10:25:00,934
vertex,2024-07-01T10:26:00,959
vertex,2024-07-01T10:27:00,900
vertex,2024-07-01T10:28:00,930
vertex,2024-07-01T10:29:00,947
vertex,2024-07-01T10:30:00,923
vertex,2024-07-01T10:31:00,920
vertex,2024-07-01T10:32:00,926
vertex,2024-07-01T10:33:00,937
vertex,2024-07-01T10:34:00,928
vertex,2024-07-01T10:35:00,893
vertex,2024-07-01T10:36:00,908
vertex,2024-07-01T10:37:00,933
vertex,2024-07-01T10:38:00,948
vertex,2024-07-01T10:39:00,930
vertex,2024-07-01T10:40:00,933
vertex,2024-07-01T10:41:00,939
vertex,2024-07-01T10:42:00,914
vertex,2024-07-01T10:43:00,906
vertex,2024-07-01T10:44:00,878
vertex,2024-07-01T10:45:00,933
vertex,2024-07-01T10:46:00,896
vertex,2024-07-01T10:47:00,887
vertex,2024-07-01T10:48:00,900
vertex,2024-07-01T10:49:00,933
vertex,2024-07-01T10:50:00,945
vertex,2024-07-01T10:51:00,943
vertex,2024-07-01T10:52:00,927
vertex,2024-07-01T10:53:00,930
vertex,2024-07-01T10:54:00,941
vertex,2024-07-01T10:55:00,919
vertex,2024-07-01T10:56:00,886
vertex,2024-07-01T10:57:00,868
vertex,2024-07-01T10:58:00,890
vertex,2024-07-01T10:59:00,866
vertex,2024-07-01T11:00:00,898
vertex,2024-07-01T11:01:00,893
vertex,2024-07-01T11:02:00,895
vertex,2024-07-01T11:03:00,889
vertex,2024-07-01T11:04:00,929
vertex,2024-07-01T11:05:00,914
vertex,2024-07-01T11:06:00,922
vertex,2024-07-01T11:07:00,920
vertex,2024-07-01T11:08:00,916
vertex,2024-07-01T11:09:00,879
vertex,2024-07-01T11:10:00,866
vertex,2024-07-01T11:11:00,870
vertex,2024-07-01T11:12:00,854
vertex,2024-07-01T11:13:00,856
vertex,2024-07-01T11:14:00,877
vertex,2024-07-01T11:15:00,890
vertex,2024-07-01T11:16:00,898
vertex,2024-07-01T11:17:00,908
vertex,2024-07-01T11:18:00,904
vertex,2024-07-01T11:19:00,889
vertex,2024-07-01T11:20:00,875
vertex,2024-07-01T11:21:00,896
vertex,2024-07-01T11:22:00,873
vertex,2024-07-01T11:23:00,881
vertex,2024-07-01T11:24:00,873
vertex,2024-07-01T11:25:00,906
vertex,2024-07-01T11:26:00,882
vertex,2024-07-01T11:27:00,916
vertex,2024-07-01T11:28:00,879
vertex,2024-07-01T11:29:00,910
vertex,2024-07-01T11:30:00,874
vertex,2024-07-01T11:31:00,861
vertex,2024-07-01T11:32:00,836
vertex,2024-07-01T11:33:00,860
vertex,2024-07-01T11:34:00,841
vertex,2024-07-01T11:35:00,855
vertex,2024-07-01T11:36:00,860
vertex,2024-07-01T11:37:00,827
vertex,2024-07-01T11:38:00,820
vertex,2024-07-01T11:39:00,827
vertex,2024-07-01T11:40:00,864
vertex,2024-07-01T11:41:00,885
vertex,2024-07-01T11:42:00,879
vertex,2024-07-01T11:43:00,859
vertex,2024-07-01T11:44:00,905
vertex,2024-07-01T11:45:00,895
vertex,2024-07-01T11:46:00,901
vertex,2024-07-01T11:47:00,863
vertex,2024-07-01T11:48:00,843
vertex,2024-07-01T11:49:00,835
vertex,2024-07-01T11:50:00,869
vertex,2024-07-01T11:51:00,860
vertex,2024-07-01T11:52:00,874
vertex,2024-07-01T11:53:00,843
vertex,2024-07-01T11:54:00,848
vertex,2024-07-01T11:55:00,887
vertex,2024-07-01T11:56:00,857
vertex,2024-07-01T11:57:00,847
vertex,2024-07-01T11:58:00,820
vertex,2024-07-01T11:59:00,832
vertex,2024-07-01T12:00:00,831
vertex,2024-07-01T12:01:00,829
vertex,2024-07-01T12:02:00,795
vertex,2024-07-01T12:03:00,747
vertex,2024-07-01T12:04:00,761
vertex,2024-07-01T12:05:00,763
vertex,2024-07-01T12:06:00,757
vertex,2024-07-01T12:07:00,789
vertex,2024-07-01T12:08:00,755
vertex,2024-07-01T12:09:00,760
vertex,2024-07-01T12:10:00,798
vertex,2024-07-01T12:11:00,762
vertex,2024-07-01T12:12:00,782
vertex,2024-07-01T12:13:00,762
vertex,2024-07-01T12:14:00,815
vertex,2024-07-01T12:15:00,750
vertex,2024-07-01T12:16:00,783
vertex,2024-07-01T12:17:00,788
vertex,2024-07-01T12:18:00,764
vertex,2024-07-01T12:19:00,798
vertex,2024-07-01T12:20:00,777
vertex,2024-07-01T12:21:00,780
vertex,2024-07-01T12:22:00,789
vertex,2024-07-01T12:23:00,783
vertex,2024-07-01T12:24:00,799
vertex,2024-07-01T12:25:00,838
vertex,2024-07-01T12:26:00,782
vertex,2024-07-01T12:27:00,810
vertex,2024-07-01T12:28:00,809
vertex,2024-07-01T12:29:00,795
vertex,2024-07-01T12:30:00,790
vertex,2024-07-01T12:31:00,780
vertex,2024-07-01T12:32:00,774
vertex,2024-07-01T12:33:00,761
vertex,2024-07-01T12:34:00,760
vertex,2024-07-01T12:35:00,762
vertex,2024-07-01T12:36:00,760
vertex,2024-07-01T12:37:00,774
vertex,2024-07-01T12:38:00,803
vertex,2024-07-01T12:39:00,806
vertex,2024-07-01T12:40:00,803
vertex,2024-07-01T12:41:00,775
vertex,2024-07-01T12:42:00,764
vertex,2024-07-01T12:43:00,783
vertex,2024-07-01T12:44:00,805
vertex,2024-07-01T12:45:00,803
vertex,2024-07-01T12:46:00,773
vertex,2024-07-01T12:47:00,773
vertex,2024-07-01T12:48:00,747
vertex,2024-07-01T12:49:00,766
vertex,2024-07-01T12:50:00,736
vertex,2024-07-01T12:51:00,735
vertex,2024-07-01T12:52:00,741
vertex,2024-07-01T12:53:00,783
vertex,2024-07-01T12:54:00,748
vertex,2024-07-01T12:55:00,789
vertex,2024-07-01T12:56:00,762
vertex,2024-07-01T12:57:00,753
vertex,2024-07-01T12:58:00,767
vertex,2024-07-01T12:59:00,759
vertex,2024-07-01T13:00:00,754
vertex,2024-07-01T13:01:00,767
vertex,2024-07-01T13:02:00,758
vertex,2024-07-01T13:03:00,760
vertex,2024-07-01T13:04:00,742
vertex,2024-07-01T13:05:00,726
vertex,2024-07-01T13:06:00,734
vertex,2024-07-01T13:07:00,747
vertex,2024-07-01T13:08:00,764
vertex,2024-07-01T13:09:00,748
vertex,2024-07-01T13:10:00,734
vertex,2024-07-01T13:11:00,744
vertex,2024-07-01T13:12:00,752
vertex,2024-07-01T13:13:00,751
vertex,2024-07-01T13:14:00,748
vertex,2024-07-01T13:15:00,747
vertex,2024-07-01T13:16:00,679
vertex,2024-07-01T13:17:00,738
vertex,2024-07-01T13:18:00,700
vertex,2024-07-01T13:19:00,716
vertex,2024-07-01T13:20:00,725
vertex,2024-07-01T13:21:00,735
vertex,2024-07-01T13:22:00,716
vertex,2024-07-01T13:23:00,788
vertex,2024-07-01T13:24:00,765
vertex,2024-07-01T13:25:00,755
vertex,2024-07-01T13:26:00,796
vertex,2024-07-01T13:27:00,794
vertex,2024-07-01T13:28:00,811
vertex,2024-07-01T13:29:00,762
vertex,2024-07-01T13:30:00,754
vertex,2024-07-01T13:31:00,736
vertex,2024-07-01T13:32:00,750
vertex,2024-07-01T13:33:00,748
vertex,2024-07-01T13:34:00,741
vertex,2024-07-01T13:35:00,730
vertex,2024-07-01T13:36:00,729
vertex,2024-07-01T13:37:00,763
vertex,2024-07-01T13:38:00,781
vertex,2024-07-01T13:39:00,779
vertex,2024-07-01T13:40:00,779
vertex,2024-07-01T13:41:00,776
vertex,2024-07-01T13:42:00,799
vertex,2024-07-01T13:43:00,771
vertex,2024-07-01T13:44:00,752
vertex,2024-07-01T13:45:00,761
vertex,2024-07-01T13:46:00,761
vertex,2024-07-01T13:47:00,764
vertex,2024-07-01T13:48:00,768
vertex,2024-07-01T13:49:00,761
vertex,2024-07-01T13:50:00,784
vertex,2024-07-01T13:51:00,757
